datetime,price,side,is_intraday,unable_to_trade_days
2019-11-18 11:45:00,1783.3500000000001,-1,True,37
2019-11-18 11:55:00,1793.4,1,True,37
2019-11-18 12:10:00,1768.6999999999998,-1,True,37
2019-11-18 15:10:00,1656.15,1,True,37
2019-11-19 09:20:00,1529.25,-1,True,37
2019-11-19 15:10:00,1227.3000000000002,1,True,37
2019-11-20 09:20:00,1113.0,-1,True,37
2019-11-20 15:10:00,775.7000000000002,1,True,37
2019-11-21 09:20:00,548.75,-1,True,37
2019-11-21 15:10:00,54.25,1,True,37
2019-11-22 09:20:00,1682.8500000000001,-1,True,37
2019-11-22 11:30:00,1649.45,1,True,37
2019-11-22 11:35:00,1645.9999999999998,-1,True,37
2019-11-22 13:05:00,1733.0500000000002,1,True,37
2019-11-22 13:30:00,1639.7,-1,True,37
2019-11-22 15:10:00,1553.3000000000002,1,True,37
2019-11-25 09:20:00,1259.8500000000001,-1,True,37
2019-11-25 10:40:00,1274.3500000000001,1,True,37
2019-11-25 10:45:00,1251.9499999999998,-1,True,37
2019-11-25 10:50:00,1260.25,1,True,37
2019-11-25 11:00:00,1248.35,-1,True,37
2019-11-25 11:05:00,1255.3500000000001,1,True,37
2019-11-25 11:10:00,1242.5500000000002,-1,True,37
2019-11-25 11:25:00,1289.55,1,True,37
2019-11-26 10:00:00,1054.45,-1,True,37
2019-11-26 10:40:00,1075.65,1,True,37
2019-11-26 10:45:00,1047.1999999999998,-1,True,37
2019-11-26 14:35:00,1104.3000000000002,1,True,37
2019-11-26 14:50:00,995.1,-1,True,37
2019-11-26 15:10:00,909.75,1,True,37
2019-11-27 09:20:00,837.4000000000001,-1,True,37
2019-11-27 15:10:00,581.65,1,True,37
2019-11-28 09:20:00,383.65000000000003,-1,True,37
2019-11-28 09:55:00,405.40000000000003,1,True,37
2019-11-28 10:05:00,389.55000000000007,-1,True,37
2019-11-28 10:10:00,406.00000000000006,1,True,37
2019-11-28 10:20:00,387.04999999999995,-1,True,37
2019-11-28 11:40:00,390.2500000000001,1,True,37
2019-11-28 12:50:00,397.29999999999995,-1,True,37
2019-11-28 13:05:00,418.7,1,True,37
2019-11-28 13:40:00,409.25,-1,True,37
2019-11-28 15:05:00,393.7,1,True,37
2019-11-29 09:20:00,1600.8000000000002,-1,True,37
2019-11-29 11:55:00,1535.1000000000001,1,True,37
2019-11-29 12:05:00,1521.3000000000002,-1,True,37
2019-11-29 14:25:00,1517.75,1,True,37
2019-11-29 14:30:00,1431.3500000000001,-1,True,37
2019-11-29 15:10:00,1424.1000000000001,1,True,37
2019-12-02 09:20:00,1381.8,-1,True,37
2019-12-02 10:50:00,1342.0,1,True,37
2019-12-02 10:55:00,1331.35,-1,True,37
2019-12-02 11:00:00,1357.2,1,True,37
2019-12-02 11:20:00,1289.6999999999998,-1,True,37
2019-12-02 15:10:00,1169.95,1,True,37
2019-12-03 09:25:00,1079.95,-1,True,37
2019-12-03 11:35:00,1051.5500000000002,1,True,37
2019-12-03 14:40:00,1053.25,-1,True,37
2019-12-03 15:10:00,1010.45,1,True,37
2019-12-04 09:30:00,782.2,-1,True,37
2019-12-04 09:40:00,953.4000000000001,1,True,37
2019-12-04 12:25:00,985.85,-1,True,37
2019-12-04 14:35:00,981.25,1,True,37
2019-12-05 09:20:00,553.75,-1,True,37
2019-12-05 09:30:00,573.8499999999999,1,True,37
2019-12-05 09:40:00,557.05,-1,True,37
2019-12-05 09:45:00,578.5999999999999,1,True,37
2019-12-05 10:55:00,584.4,-1,True,37
2019-12-05 11:00:00,591.25,1,True,37
2019-12-05 12:30:00,693.35,-1,True,37
2019-12-05 14:30:00,638.4000000000001,1,True,37
2019-12-05 15:05:00,582.7,-1,True,37
2019-12-05 15:10:00,594.85,1,True,37
2019-12-06 09:25:00,1569.5,-1,True,37
2019-12-06 09:35:00,1569.5,1,True,37
2019-12-06 09:55:00,1554.85,-1,True,37
2019-12-06 10:05:00,1575.1,1,True,37
2019-12-06 10:10:00,1568.05,-1,True,37
2019-12-06 10:15:00,1580.3,1,True,37
2019-12-06 10:25:00,1571.75,-1,True,37
2019-12-06 10:45:00,1581.6499999999999,1,True,37
2019-12-06 12:25:00,1591.1,-1,True,37
2019-12-06 12:35:00,1601.1,1,True,37
2019-12-09 09:20:00,1442.6,-1,True,37
2019-12-09 09:35:00,1471.0500000000002,1,True,37
2019-12-09 09:50:00,1462.25,-1,True,37
2019-12-09 09:55:00,1486.55,1,True,37
2019-12-09 10:20:00,1444.0,-1,True,37
2019-12-09 10:45:00,1473.0,1,True,37
2019-12-09 11:25:00,1473.65,-1,True,37
2019-12-09 11:30:00,1491.55,1,True,37
2019-12-09 11:40:00,1476.1000000000001,-1,True,37
2019-12-09 11:45:00,1494.65,1,True,37
2019-12-09 12:10:00,1469.55,-1,True,37
2019-12-09 12:20:00,1506.5,1,True,37
2019-12-09 12:30:00,1462.25,-1,True,37
2019-12-09 12:40:00,1491.45,1,True,37
2019-12-09 12:45:00,1469.6499999999999,-1,True,37
2019-12-09 12:55:00,1545.1000000000001,1,True,37
2019-12-09 13:30:00,1491.45,-1,True,37
2019-12-09 13:35:00,1516.1499999999999,1,True,37
2019-12-09 13:40:00,1478.8,-1,True,37
2019-12-09 15:10:00,1299.3999999999999,1,True,37
2019-12-10 09:30:00,1199.4,-1,True,37
2019-12-10 15:10:00,1042.65,1,True,37
2019-12-11 09:20:00,924.3,-1,True,37
2019-12-11 15:10:00,660.6500000000001,1,True,37
2019-12-12 09:20:00,413.15,-1,True,37
2019-12-12 14:30:00,317.35,1,True,37
2019-12-13 09:20:00,1450.7500000000002,-1,True,37
2019-12-13 10:10:00,1441.25,1,True,37
2019-12-13 10:30:00,1425.75,-1,True,37
2019-12-13 10:35:00,1459.55,1,True,37
2019-12-16 09:20:00,1384.1,-1,True,37
2019-12-16 15:10:00,1221.4,1,True,37
2019-12-17 09:20:00,1010.9000000000001,-1,True,37
2019-12-17 09:50:00,1065.7,1,True,37
2019-12-17 10:00:00,1033.5000000000002,-1,True,37
2019-12-17 10:20:00,1037.65,1,True,37
2019-12-17 10:30:00,1024.9,-1,True,37
2019-12-17 15:10:00,885.3499999999999,1,True,37
2019-12-18 09:25:00,764.0,-1,True,37
2019-12-18 09:30:00,812.4,1,True,37
2019-12-18 09:40:00,764.6500000000001,-1,True,37
2019-12-18 10:05:00,766.5,1,True,37
2019-12-18 10:10:00,741.5500000000001,-1,True,37
2019-12-18 15:10:00,524.5,1,True,37
2019-12-19 09:20:00,345.75,-1,True,37
2019-12-19 15:10:00,41.29999999999999,1,True,37
2019-12-20 09:35:00,1336.55,-1,True,37
2019-12-20 09:45:00,1362.0,1,True,37
2019-12-20 09:55:00,1354.6,-1,True,37
2019-12-20 10:00:00,1363.3,1,True,37
2019-12-20 10:05:00,1353.9,-1,True,37
2019-12-20 15:10:00,1184.2500000000002,1,True,37
2019-12-23 09:20:00,950.3500000000001,-1,True,37
2019-12-23 15:10:00,752.3499999999999,1,True,37
2019-12-24 09:20:00,581.0,-1,True,37
2019-12-24 15:10:00,435.8,1,True,37
2019-12-26 09:20:00,239.55,-1,True,37
2019-12-26 11:15:00,230.95000000000002,1,True,37
2019-12-26 12:30:00,215.55,-1,True,37
2019-12-26 12:45:00,235.74999999999997,1,True,37
2019-12-27 09:20:00,1062.15,-1,True,37
2019-12-27 09:30:00,1072.35,1,True,37
2019-12-27 10:15:00,1092.85,-1,True,37
2019-12-27 10:20:00,1099.7500000000002,1,True,37
2019-12-27 14:40:00,1135.7499999999998,-1,True,37
2019-12-27 15:00:00,1195.95,1,True,37
2019-12-30 09:25:00,891.15,-1,True,37
2019-12-30 09:30:00,905.25,1,True,37
2019-12-30 10:50:00,922.4,-1,True,37
2019-12-30 11:40:00,931.7,1,True,37
2019-12-30 11:50:00,909.7999999999998,-1,True,37
2019-12-30 12:05:00,936.5999999999998,1,True,37
2019-12-30 13:00:00,928.25,-1,True,37
2019-12-30 13:25:00,962.2,1,True,37
2019-12-30 13:35:00,932.4999999999999,-1,True,37
2019-12-30 15:10:00,810.1999999999999,1,True,37
2019-12-31 09:20:00,788.5500000000002,-1,True,37
2019-12-31 11:00:00,775.2500000000001,1,True,37
2019-12-31 11:40:00,769.4499999999999,-1,True,37
2019-12-31 11:50:00,799.55,1,True,37
2019-12-31 12:00:00,733.8,-1,True,37
2019-12-31 15:10:00,756.95,1,True,37
2020-01-01 09:20:00,556.3499999999999,-1,True,37
2020-01-01 09:50:00,562.0500000000001,1,True,37
2020-01-01 09:55:00,541.25,-1,True,37
2020-01-01 10:05:00,589.1999999999999,1,True,37
2020-01-01 10:25:00,554.25,-1,True,37
2020-01-01 10:30:00,566.0,1,True,37
2020-01-01 12:00:00,545.35,-1,True,37
2020-01-01 12:25:00,607.7500000000001,1,True,37
2020-01-01 13:20:00,572.4,-1,True,37
2020-01-01 14:20:00,584.5,1,True,37
2020-01-01 14:25:00,572.9999999999999,-1,True,37
2020-01-01 15:10:00,522.45,1,True,37
2020-01-02 09:20:00,286.84999999999997,-1,True,37
2020-01-02 14:05:00,225.5,1,True,37
2020-01-03 09:30:00,1323.5500000000004,-1,True,37
2020-01-03 09:35:00,1331.0000000000002,1,True,37
2020-01-03 15:05:00,1447.4,-1,True,37
2020-01-03 15:10:00,1479.1499999999999,1,True,37
2020-01-06 09:55:00,1711.8999999999999,-1,True,37
2020-01-06 14:20:00,1678.4,1,True,37
2020-01-06 14:45:00,1646.3999999999999,-1,True,37
2020-01-06 15:10:00,1597.7499999999998,1,True,37
2020-01-07 09:20:00,1130.8,-1,True,37
2020-01-07 09:55:00,1133.3500000000001,1,True,37
2020-01-07 10:05:00,1130.0,-1,True,37
2020-01-07 10:50:00,1138.1,1,True,37
2020-01-08 10:00:00,1547.85,-1,True,37
2020-01-08 10:15:00,1681.8,1,True,37
2020-01-08 10:30:00,1557.1000000000001,-1,True,37
2020-01-08 14:50:00,1550.6000000000001,1,True,37
2020-01-09 09:20:00,488.2,-1,True,37
2020-01-09 13:10:00,393.25,1,True,37
2020-01-09 13:55:00,341.55,-1,True,37
2020-01-09 14:00:00,420.55,1,True,37
2020-01-09 14:10:00,363.09999999999997,-1,True,37
2020-01-09 14:30:00,410.25,1,True,37
2020-01-09 14:40:00,285.3500000000001,-1,True,37
2020-01-09 15:10:00,310.54999999999995,1,True,37
2020-01-10 09:20:00,1810.25,-1,True,37
2020-01-10 09:25:00,1864.1000000000001,1,True,37
2020-01-10 09:45:00,1812.1,-1,True,37
2020-01-10 14:05:00,1780.6000000000001,1,True,37
2020-01-10 14:15:00,1749.75,-1,True,37
2020-01-10 14:20:00,1862.45,1,True,37
2020-01-10 14:40:00,1720.2,-1,True,37
2020-01-10 14:45:00,1789.7000000000003,1,True,37
2020-01-10 14:55:00,1750.05,-1,True,37
2020-01-10 15:10:00,1742.7,1,True,37
2020-01-13 09:20:00,1535.3000000000002,-1,True,37
2020-01-13 09:35:00,1561.1,1,True,37
2020-01-13 09:40:00,1550.55,-1,True,37
2020-01-13 09:45:00,1597.25,1,True,37
2020-01-13 10:20:00,1528.5000000000002,-1,True,37
2020-01-13 13:10:00,1556.5500000000002,1,True,37
2020-01-13 13:15:00,1530.35,-1,True,37
2020-01-13 13:25:00,1547.25,1,True,37
2020-01-13 13:35:00,1486.4,-1,True,37
2020-01-13 14:05:00,1551.85,1,True,37
2020-01-13 14:10:00,1521.3000000000002,-1,True,37
2020-01-13 15:10:00,1452.0,1,True,37
2020-01-14 09:20:00,1293.6,-1,True,37
2020-01-14 15:10:00,1099.55,1,True,37
2020-01-15 09:20:00,841.3499999999999,-1,True,37
2020-01-15 15:10:00,647.3000000000001,1,True,37
2020-01-16 09:20:00,318.15000000000003,-1,True,37
2020-01-16 10:50:00,289.5,1,True,37
2020-01-16 11:30:00,304.8,-1,True,37
2020-01-16 11:45:00,326.49999999999994,1,True,37
2020-01-16 12:00:00,301.65,-1,True,37
2020-01-16 12:05:00,331.15000000000003,1,True,37
2020-01-16 12:25:00,318.54999999999995,-1,True,37
2020-01-16 15:10:00,47.85,1,True,37
2020-01-17 09:25:00,1760.4499999999998,-1,True,37
2020-01-17 10:35:00,1746.2000000000003,1,True,37
2020-01-17 10:45:00,1732.8500000000001,-1,True,37
2020-01-17 15:10:00,1647.85,1,True,37
2020-01-20 09:20:00,1442.7,-1,True,37
2020-01-20 10:30:00,1499.8999999999999,1,True,37
2020-01-20 11:30:00,1484.8500000000001,-1,True,37
2020-01-20 11:40:00,1491.0,1,True,37
2020-01-20 11:45:00,1486.05,-1,True,37
2020-01-20 12:00:00,1495.0500000000002,1,True,37
2020-01-21 09:20:00,1390.6000000000001,-1,True,37
2020-01-21 09:30:00,1400.9,1,True,37
2020-01-21 09:35:00,1389.6,-1,True,37
2020-01-21 09:40:00,1409.9,1,True,37
2020-01-21 09:45:00,1381.85,-1,True,37
2020-01-21 09:50:00,1409.8,1,True,37
2020-01-21 10:00:00,1350.8,-1,True,37
2020-01-21 15:10:00,1146.5,1,True,37
2020-01-22 09:20:00,875.3499999999999,-1,True,37
2020-01-22 09:30:00,931.9,1,True,37
2020-01-22 09:35:00,918.35,-1,True,37
2020-01-22 10:15:00,922.8499999999999,1,True,37
2020-01-22 12:55:00,985.6999999999999,-1,True,37
2020-01-22 13:20:00,1021.8,1,True,37
2020-01-22 13:25:00,981.05,-1,True,37
2020-01-22 13:45:00,1051.15,1,True,37
2020-01-23 09:20:00,422.3,-1,True,37
2020-01-23 12:30:00,372.8,1,True,37
2020-01-23 12:45:00,314.95000000000005,-1,True,37
2020-01-23 12:50:00,330.4,1,True,37
2020-01-23 13:55:00,313.59999999999997,-1,True,37
2020-01-23 14:15:00,367.05,1,True,37
2020-01-23 14:20:00,349.34999999999997,-1,True,37
2020-01-23 14:25:00,397.9499999999999,1,True,37
2020-01-23 14:45:00,350.65000000000003,-1,True,37
2020-01-23 15:00:00,360.80000000000007,1,True,37
2020-01-24 09:20:00,1752.9499999999998,-1,True,37
2020-01-24 09:30:00,1782.8500000000004,1,True,37
2020-01-27 09:20:00,1532.0499999999997,-1,True,37
2020-01-27 09:40:00,1627.9999999999998,1,True,37
2020-01-27 10:35:00,1617.3500000000001,-1,True,37
2020-01-27 15:10:00,1338.2,1,True,37
2020-01-28 09:50:00,1399.7,-1,True,37
2020-01-28 15:10:00,1058.7,1,True,37
2020-01-29 09:20:00,915.0,-1,True,37
2020-01-29 09:45:00,934.5000000000001,1,True,37
2020-01-29 09:50:00,913.4,-1,True,37
2020-01-29 10:05:00,915.6999999999999,1,True,37
2020-01-29 10:10:00,901.75,-1,True,37
2020-01-29 10:30:00,904.3499999999999,1,True,37
2020-01-29 10:40:00,895.6,-1,True,37
2020-01-29 11:00:00,911.7,1,True,37
2020-01-29 11:05:00,894.75,-1,True,37
2020-01-29 15:10:00,613.9999999999999,1,True,37
2020-01-30 09:20:00,394.15,-1,True,37
2020-01-30 10:30:00,388.25,1,True,37
2020-01-30 10:35:00,379.9,-1,True,37
2020-01-30 10:40:00,389.55,1,True,37
2020-01-30 10:45:00,371.3,-1,True,37
2020-01-30 11:05:00,389.95,1,True,37
2020-01-30 11:10:00,362.7,-1,True,37
2020-01-30 15:10:00,43.85,1,True,37
2020-01-31 10:30:00,3416.3999999999996,-1,True,37
2020-01-31 10:30:00,3416.3999999999996,1,True,37
2020-02-01 09:25:00,3482.5,-1,True,37
2020-02-01 09:25:00,3482.5,1,True,37
2020-02-03 09:20:00,2104.6,-1,True,37
2020-02-03 15:10:00,1469.7,1,True,37
2020-02-04 09:20:00,1149.3,-1,True,37
2020-02-04 10:55:00,1380.05,1,True,37
2020-02-05 09:20:00,815.3,-1,True,37
2020-02-05 12:05:00,790.3,1,True,37
2020-02-05 12:15:00,722.7,-1,True,37
2020-02-05 14:25:00,903.4,1,True,37
2020-02-06 09:35:00,543.6,-1,True,37
2020-02-06 10:00:00,594.2499999999999,1,True,37
2020-02-06 10:15:00,563.15,-1,True,37
2020-02-06 10:20:00,573.8499999999999,1,True,37
2020-02-06 10:30:00,559.9,-1,True,37
2020-02-06 10:35:00,576.5500000000001,1,True,37
2020-02-06 11:25:00,558.4,-1,True,37
2020-02-06 11:30:00,598.1999999999999,1,True,37
2020-02-06 11:45:00,401.15,-1,True,37
2020-02-06 13:15:00,652.9000000000001,1,True,37
2020-02-06 13:55:00,499.20000000000005,-1,True,37
2020-02-06 14:20:00,541.1,1,True,37
2020-02-06 14:25:00,489.3,-1,True,37
2020-02-06 15:10:00,317.15,1,True,37
2020-02-07 09:40:00,1745.7500000000002,-1,True,37
2020-02-07 15:10:00,1530.6,1,True,37
2020-02-10 09:20:00,1319.4499999999998,-1,True,37
2020-02-10 09:35:00,1346.6999999999998,1,True,37
2020-02-10 09:40:00,1329.75,-1,True,37
2020-02-10 15:10:00,1186.6,1,True,37
2020-02-11 09:20:00,1017.35,-1,True,37
2020-02-11 09:30:00,1022.3000000000001,1,True,37
2020-02-11 09:35:00,1002.2,-1,True,37
2020-02-11 15:10:00,765.15,1,True,37
2020-02-12 09:20:00,638.8499999999999,-1,True,37
2020-02-12 15:10:00,454.84999999999997,1,True,37
2020-02-13 09:20:00,310.90000000000003,-1,True,37
2020-02-13 09:55:00,313.24999999999994,1,True,37
2020-02-13 10:00:00,301.8,-1,True,37
2020-02-13 11:45:00,306.9,1,True,37
2020-02-13 12:05:00,288.25000000000006,-1,True,37
2020-02-13 12:10:00,299.40000000000003,1,True,37
2020-02-13 12:45:00,295.29999999999995,-1,True,37
2020-02-13 12:55:00,304.25,1,True,37
2020-02-13 13:00:00,276.40000000000003,-1,True,37
2020-02-13 13:15:00,332.05,1,True,37
2020-02-13 14:00:00,295.34999999999997,-1,True,37
2020-02-13 14:05:00,334.5,1,True,37
2020-02-13 14:15:00,294.75,-1,True,37
2020-02-13 14:55:00,325.05,1,True,37
2020-02-13 15:00:00,251.45,-1,True,37
2020-02-13 15:10:00,239.04999999999998,1,True,37
2020-02-14 09:20:00,1401.1499999999999,-1,True,37
2020-02-14 10:45:00,1370.35,1,True,37
2020-02-17 09:20:00,1486.1000000000001,-1,True,37
2020-02-17 09:35:00,1536.5499999999997,1,True,37
2020-02-17 09:40:00,1484.2,-1,True,37
2020-02-17 15:10:00,1269.45,1,True,37
2020-02-18 09:20:00,1077.55,-1,True,37
2020-02-18 10:40:00,1066.0,1,True,37
2020-02-18 10:45:00,1021.0500000000001,-1,True,37
2020-02-18 12:20:00,1073.55,1,True,37
2020-02-18 12:25:00,1039.5,-1,True,37
2020-02-18 13:25:00,1041.45,1,True,37
2020-02-18 13:35:00,1028.55,-1,True,37
2020-02-18 15:10:00,935.05,1,True,37
2020-02-19 09:20:00,686.9999999999999,-1,True,37
2020-02-19 09:30:00,940.7,1,True,37
2020-02-19 09:40:00,730.6500000000001,-1,True,37
2020-02-19 09:45:00,822.7500000000001,1,True,37
2020-02-19 10:10:00,779.9999999999999,-1,True,37
2020-02-19 10:15:00,816.3999999999999,1,True,37
2020-02-19 10:30:00,791.0500000000001,-1,True,37
2020-02-19 10:35:00,828.85,1,True,37
2020-02-19 10:45:00,795.9499999999999,-1,True,37
2020-02-19 15:10:00,574.8999999999999,1,True,37
2020-02-20 09:20:00,331.4,-1,True,37
2020-02-20 11:15:00,340.34999999999997,1,True,37
2020-02-20 11:20:00,279.34999999999997,-1,True,37
2020-02-20 11:45:00,330.95000000000005,1,True,37
2020-02-20 12:00:00,289.5,-1,True,37
2020-02-20 12:15:00,312.25,1,True,37
2020-02-20 12:20:00,308.1,-1,True,37
2020-02-20 12:30:00,310.29999999999995,1,True,37
2020-02-20 12:35:00,296.09999999999997,-1,True,37
2020-02-20 15:10:00,49.20000000000001,1,True,37
2020-02-24 09:20:00,1412.6000000000001,-1,True,37
2020-02-24 14:30:00,1366.35,1,True,37
2020-02-25 09:20:00,1436.1000000000001,-1,True,37
2020-02-25 15:10:00,1157.8,1,True,37
2020-02-26 09:20:00,960.6999999999999,-1,True,37
2020-02-26 13:45:00,860.15,1,True,37
2020-02-26 13:50:00,841.95,-1,True,37
2020-02-26 14:35:00,848.35,1,True,37
2020-02-26 14:40:00,830.2499999999999,-1,True,37
2020-02-26 15:10:00,719.2,1,True,37
2020-02-27 09:20:00,471.1,-1,True,37
2020-02-27 10:05:00,474.85,1,True,37
2020-02-27 10:10:00,420.1,-1,True,37
2020-02-27 15:10:00,103.8,1,True,37
2020-02-28 09:35:00,2775.15,-1,True,37
2020-02-28 09:35:00,2775.15,1,True,37
2020-03-02 09:20:00,2272.2,-1,True,37
2020-03-02 09:25:00,2334.0000000000005,1,True,37
2020-03-02 09:30:00,2245.05,-1,True,37
2020-03-02 14:40:00,2116.4,1,True,37
2020-03-03 09:20:00,1868.25,-1,True,37
2020-03-03 09:50:00,1954.8000000000002,1,True,37
2020-03-03 10:05:00,1890.5500000000002,-1,True,37
2020-03-03 10:10:00,1925.9499999999998,1,True,37
2020-03-03 12:40:00,2104.8,-1,True,37
2020-03-03 13:00:00,2255.75,1,True,37
2020-03-03 13:45:00,2033.6000000000001,-1,True,37
2020-03-03 15:10:00,1850.7500000000002,1,True,37
2020-03-04 09:25:00,1688.15,-1,True,37
2020-03-04 12:50:00,1638.1999999999998,1,True,37
2020-03-04 14:55:00,1659.6,-1,True,37
2020-03-04 15:10:00,1327.55,1,True,37
2020-03-05 09:20:00,678.5,-1,True,37
2020-03-05 10:45:00,923.7999999999998,1,True,37
2020-03-05 11:15:00,668.4,-1,True,37
2020-03-05 11:20:00,784.05,1,True,37
2020-03-05 11:50:00,714.6,-1,True,37
2020-03-05 11:55:00,758.6,1,True,37
2020-03-05 12:35:00,742.65,-1,True,37
2020-03-05 12:50:00,778.4499999999999,1,True,37
2020-03-05 12:55:00,712.9,-1,True,37
2020-03-05 13:05:00,812.05,1,True,37
2020-03-05 13:15:00,740.5999999999999,-1,True,37
2020-03-05 15:10:00,148.6,1,True,37
2020-03-06 12:30:00,3782.0,-1,True,37
2020-03-06 12:30:00,3782.0,1,True,37
2020-03-09 09:20:00,3048.2999999999997,-1,True,37
2020-03-09 09:20:00,3048.2999999999997,1,True,37
2020-03-11 09:20:00,2680.4,-1,True,37
2020-03-11 09:20:00,2680.4,1,True,37
2020-03-12 09:35:00,1499.5,-1,True,37
2020-03-12 10:40:00,1269.9,1,True,37
2020-03-12 13:35:00,1694.65,-1,True,37
2020-03-12 13:55:00,2108.6000000000004,1,True,37
2020-03-16 09:20:00,6873.8,-1,True,37
2020-03-16 09:20:00,6873.8,1,True,37
2020-03-17 09:20:00,7665.5,-1,True,37
2020-03-17 09:20:00,7665.5,1,True,37
2020-03-18 09:20:00,4578.9,-1,True,37
2020-03-18 09:20:00,4578.9,1,True,37
2020-03-19 09:50:00,3412.5,-1,True,37
2020-03-19 09:50:00,3412.5,1,True,37
2020-03-20 09:55:00,9176.85,-1,True,37
2020-03-20 09:55:00,9176.85,1,True,37
2020-03-24 10:35:00,8177.2,-1,True,37
2020-03-24 10:35:00,8177.2,1,True,37
2020-03-25 09:25:00,6896.400000000001,-1,True,37
2020-03-25 09:25:00,6896.400000000001,1,True,37
2020-03-26 09:20:00,3265.3,-1,True,37
2020-03-26 09:20:00,3265.3,1,True,37
2020-03-27 14:10:00,9571.2,-1,True,37
2020-03-27 14:10:00,9571.2,1,True,37
2020-03-30 09:20:00,8026.750000000001,-1,True,37
2020-03-30 09:20:00,8026.750000000001,1,True,37
2020-03-31 09:20:00,4256.599999999999,-1,True,37
2020-03-31 09:20:00,4256.599999999999,1,True,37
2020-04-01 09:20:00,1449.75,-1,True,37
2020-04-01 09:40:00,1462.15,1,True,37
2020-04-01 09:55:00,1447.55,-1,True,37
2020-04-01 10:05:00,1541.4499999999998,1,True,37
2020-04-01 10:15:00,1415.6,-1,True,37
2020-04-01 10:35:00,1638.2,1,True,37
2020-04-01 12:15:00,1623.6999999999998,-1,True,37
2020-04-01 12:20:00,1744.95,1,True,37
2020-04-01 12:25:00,1563.2,-1,True,37
2020-04-01 12:50:00,1899.1000000000001,1,True,37
2020-04-01 14:55:00,1742.2999999999997,-1,True,37
2020-04-01 15:05:00,1798.9,1,True,37
2020-04-03 09:20:00,5232.2,-1,True,37
2020-04-03 09:20:00,5232.2,1,True,37
2020-04-07 09:20:00,2890.2000000000003,-1,True,37
2020-04-07 09:20:00,2890.2000000000003,1,True,37
2020-04-08 09:20:00,2821.7,-1,True,37
2020-04-08 09:20:00,2821.7,1,True,37
2020-04-09 09:20:00,2311.95,-1,True,37
2020-04-09 15:05:00,1084.6000000000001,1,True,37
2020-04-13 09:20:00,4736.3,-1,True,37
2020-04-13 09:20:00,4736.3,1,True,37
2020-04-15 09:20:00,3074.65,-1,True,37
2020-04-15 09:20:00,3074.65,1,True,37
2020-04-16 09:20:00,1466.5000000000002,-1,True,37
2020-04-16 09:35:00,1546.4,1,True,37
2020-04-16 09:45:00,1468.8500000000001,-1,True,37
2020-04-16 10:20:00,1456.5500000000002,1,True,37
2020-04-16 10:25:00,1408.9500000000003,-1,True,37
2020-04-16 11:10:00,1580.0,1,True,37
2020-04-16 11:50:00,1466.1000000000001,-1,True,37
2020-04-16 11:55:00,1691.6999999999998,1,True,37
2020-04-16 12:45:00,1200.05,-1,True,37
2020-04-16 13:00:00,1795.7499999999998,1,True,37
2020-04-16 13:15:00,1474.7500000000002,-1,True,37
2020-04-16 13:20:00,1675.4,1,True,37
2020-04-16 13:30:00,1529.35,-1,True,37
2020-04-16 13:35:00,1948.6000000000004,1,True,37
2020-04-16 14:05:00,1540.2500000000002,-1,True,37
2020-04-16 14:10:00,1716.9999999999998,1,True,37
2020-04-17 09:20:00,5130.4,-1,True,37
2020-04-17 09:20:00,5130.4,1,True,37
2020-04-20 09:20:00,4112.25,-1,True,37
2020-04-20 09:20:00,4112.25,1,True,37
2020-04-21 09:20:00,3413.8499999999995,-1,True,37
2020-04-21 09:20:00,3413.8499999999995,1,True,37
2020-04-22 09:20:00,2543.9999999999995,-1,True,37
2020-04-22 10:35:00,2545.1,1,True,37
2020-04-22 11:20:00,2508.8500000000004,-1,True,37
2020-04-22 14:15:00,2452.85,1,True,37
2020-04-22 14:20:00,2438.3500000000004,-1,True,37
2020-04-22 14:40:00,2573.4500000000003,1,True,37
2020-04-22 15:00:00,2300.3999999999996,-1,True,37
2020-04-22 15:10:00,2329.9,1,True,37
2020-04-23 09:20:00,1071.6999999999998,-1,True,37
2020-04-23 12:15:00,1038.15,1,True,37
2020-04-23 13:00:00,937.7499999999999,-1,True,37
2020-04-23 14:05:00,1026.75,1,True,37
2020-04-24 09:25:00,4095.7000000000003,-1,True,37
2020-04-24 09:25:00,4095.7000000000003,1,True,37
2020-04-27 09:25:00,3141.8999999999996,-1,True,37
2020-04-27 09:25:00,3141.8999999999996,1,True,37
2020-04-28 09:20:00,2370.1,-1,True,37
2020-04-28 09:45:00,2367.4500000000003,1,True,37
2020-04-28 10:10:00,2355.3500000000004,-1,True,37
2020-04-28 15:10:00,1900.1000000000004,1,True,37
2020-04-29 09:20:00,1629.05,-1,True,37
2020-04-29 14:20:00,1445.3999999999999,1,True,37
2020-04-30 09:20:00,875.5500000000001,-1,True,37
2020-04-30 09:25:00,932.75,1,True,37
2020-04-30 09:30:00,896.8,-1,True,37
2020-04-30 10:00:00,920.6,1,True,37
2020-04-30 10:25:00,914.95,-1,True,37
2020-04-30 11:05:00,934.9499999999999,1,True,37
2020-04-30 11:15:00,867.6499999999999,-1,True,37
2020-04-30 13:05:00,821.3,1,True,37
2020-04-30 13:10:00,562.45,-1,True,37
2020-04-30 14:55:00,651.0500000000001,1,True,37
2020-04-30 15:00:00,251.34999999999997,-1,True,37
2020-04-30 15:10:00,231.60000000000002,1,True,37
2020-05-04 09:25:00,4149.6,-1,True,37
